hour_utc,no2_ashby_rd_loughborough,pm25_ashby_rd_loughborough,no2_hawcliffe_rd_mountsorrel,pm25_hawcliffe_rd_mountsorrel,pm10_ashby_rd_loughborough,pm1_ashby_rd_loughborough,no_ashby_rd_loughborough,o3_ashby_rd_loughborough,pm10_hawcliffe_rd_mountsorrel,pm1_hawcliffe_rd_mountsorrel,no_hawcliffe_rd_mountsorrel,o3_hawcliffe_rd_mountsorrel
2023-09-22T04:00:00Z,10.23,11.6,9.66,4.65,16.91,10.14,4.17,0.37,8.86,3.52,0.0,25.22
2023-09-22T05:00:00Z,13.06,7.13,10.8,7.0,11.33,6.3,4.65,0.07,11.76,5.87,0.05,18.87
2023-09-22T06:00:00Z,14.39,5.99,13.22,6.48,9.82,5.08,5.77,0.12,10.99,5.5,1.61,5.3
2023-09-22T07:00:00Z,17.18,6.16,17.73,6.0,9.87,5.43,9.19,0.0,10.55,5.17,1.88,2.51
2023-09-22T08:00:00Z,16.6,3.14,21.45,8.09,6.27,2.37,8.33,0.1,13.29,6.65,2.28,0.49
2023-09-22T09:00:00Z,10.18,2.94,11.64,4.33,5.66,1.82,6.87,2.79,7.08,2.78,0.71,7.12
2023-09-22T10:00:00Z,7.75,4.16,0.98,3.27,6.92,2.91,5.33,4.58,4.28,0.93,0.01,24.16
2023-09-22T11:00:00Z,6.24,3.09,7.24,3.57,4.98,1.6,4.65,6.7,5.04,1.4,0.0,39.38
2023-09-22T12:00:00Z,3.93,2.68,6.06,2.58,3.67,0.69,3.28,13.81,3.33,0.46,0.0,54.23
2023-09-22T13:00:00Z,7.7,2.02,6.53,2.39,3.13,0.4,2.98,15.19,2.88,0.25,0.0,57.27
2023-09-22T14:00:00Z,7.89,2.1,9.47,3.57,3.02,0.34,3.74,11.03,4.81,1.5,0.0,55.83
2023-09-22T15:00:00Z,10.4,1.98,12.62,3.33,2.7,0.23,4.76,8.6,4.8,1.38,0.0,58.11
2023-09-22T16:00:00Z,9.63,1.84,11.9,2.2,2.66,0.14,3.48,10.99,3.26,0.25,0.0,55.57
2023-09-22T17:00:00Z,15.94,2.22,12.74,1.74,4.03,0.81,4.03,10.31,3.03,0.1,0.0,63.92
2023-09-22T18:00:00Z,14.08,1.92,16.92,2.54,4.84,1.03,3.4,11.17,5.49,1.3,0.0,70.4
2023-09-22T19:00:00Z,11.89,2.27,13.81,1.47,5.62,1.59,3.65,8.64,4.31,0.39,0.0,63.92
2023-09-22T20:00:00Z,9.71,2.88,10.64,1.77,6.53,2.0,4.12,6.97,4.77,0.51,0.0,58.85
2023-09-22T21:00:00Z,7.85,2.3,8.73,1.52,5.89,1.18,3.73,7.2,4.72,0.29,0.0,56.62
2023-09-22T22:00:00Z,6.31,2.57,8.1,1.83,6.19,1.55,3.6,8.79,4.84,0.52,0.0,57.26
2023-09-22T23:00:00Z,6.36,2.12,7.53,1.69,5.69,0.93,3.08,7.74,4.65,0.44,0.0,56.31
2023-09-23T00:00:00Z,4.84,1.99,6.99,1.56,5.42,0.87,3.4,8.85,4.49,0.27,0.0,55.51
2023-09-23T01:00:00Z,4.33,2.09,7.38,1.65,5.46,1.02,3.34,9.39,4.77,0.31,0.0,55.48
2023-09-23T02:00:00Z,4.92,3.03,7.07,2.05,6.78,2.15,3.52,8.92,5.41,0.82,0.0,55.77
2023-09-23T03:00:00Z,5.14,3.07,7.03,2.06,6.78,2.31,3.45,7.71,5.25,0.91,0.0,54.37
2023-09-23T04:00:00Z,4.99,4.07,6.83,2.73,8.02,3.0,3.82,7.51,6.29,1.44,0.0,53.25
2023-09-23T05:00:00Z,6.02,3.33,8.13,2.49,7.23,2.5,3.9,5.71,6.05,1.36,0.04,47.96
2023-09-23T06:00:00Z,6.45,2.91,7.77,1.73,6.68,2.18,4.45,4.25,4.84,0.77,0.0,48.87
2023-09-23T07:00:00Z,5.83,2.51,8.24,1.62,6.31,1.58,5.06,4.57,4.84,0.59,0.0,43.31
2023-09-23T08:00:00Z,8.94,2.92,6.04,1.82,6.57,1.97,5.6,1.46,4.59,0.37,0.01,41.15
2023-09-23T09:00:00Z,8.23,2.42,4.18,1.71,5.71,1.26,4.62,5.25,3.93,0.13,0.01,44.87
2023-09-23T10:00:00Z,4.46,2.03,0.52,2.29,4.39,0.47,4.56,10.46,2.99,0.09,0.02,39.1
2023-09-23T11:00:00Z,3.33,2.48,0.79,2.4,4.03,0.67,4.99,12.43,3.02,0.17,0.0,53.71
2023-09-23T12:00:00Z,3.51,2.87,4.44,2.43,4.01,0.72,4.0,13.49,3.0,0.28,0.0,63.49
2023-09-23T13:00:00Z,6.74,2.94,2.87,2.42,3.9,0.66,5.33,13.71,2.85,0.12,0.0,63.38
2023-09-23T14:00:00Z,4.51,3.46,3.07,2.63,4.14,0.91,4.82,16.72,3.12,0.19,0.0,64.38
2023-09-23T15:00:00Z,4.98,3.76,2.4,3.58,4.38,0.94,4.0,18.18,4.33,0.76,0.0,67.31
2023-09-23T16:00:00Z,7.92,4.24,5.63,4.42,5.13,1.63,3.72,20.1,5.98,1.6,0.0,70.16
2023-09-23T17:00:00Z,8.97,4.9,6.26,3.89,6.31,2.18,3.69,19.43,4.97,1.12,0.0,70.35
2023-09-23T18:00:00Z,13.31,5.12,5.01,4.94,6.77,2.42,4.16,12.39,7.2,1.95,0.0,69.33
2023-09-23T19:00:00Z,20.23,6.19,17.66,5.4,9.33,4.13,4.48,4.45,8.46,3.0,0.0,61.32
2023-09-23T20:00:00Z,15.1,6.69,18.82,5.69,10.17,5.06,4.76,7.95,9.23,3.61,0.0,54.35
2023-09-23T21:00:00Z,8.22,6.32,21.0,6.25,9.95,4.63,3.64,16.74,10.19,4.67,0.0,43.67
2023-09-23T22:00:00Z,7.33,5.5,17.44,4.22,8.94,3.89,2.92,17.82,7.69,2.78,0.0,51.81
2023-09-23T23:00:00Z,6.38,4.34,12.89,3.52,7.51,2.66,4.08,20.81,6.49,1.86,0.0,54.97
2023-09-24T00:00:00Z,5.48,4.68,12.16,3.17,8.13,2.85,3.71,22.75,6.17,1.45,0.0,60.57
2023-09-24T01:00:00Z,5.12,4.9,9.92,3.65,8.56,2.97,2.97,22.71,6.83,1.71,0.0,67.43
2023-09-24T02:00:00Z,6.14,5.13,10.5,3.65,8.75,3.29,2.21,21.72,7.15,1.79,0.0,68.19
2023-09-24T03:00:00Z,7.53,5.33,13.22,3.69,9.3,3.61,2.87,20.8,7.16,1.96,0.0,68.18
2023-09-24T04:00:00Z,8.08,5.16,15.14,3.53,9.35,3.78,3.65,19.43,7.54,1.97,0.02,68.54
2023-09-24T05:00:00Z,7.79,4.95,13.51,3.32,9.05,3.73,3.26,18.77,7.27,1.86,0.0,67.8
2023-09-24T06:00:00Z,7.25,4.6,13.77,3.03,8.68,3.51,3.42,17.89,7.0,1.74,0.0,67.96
2023-09-24T07:00:00Z,6.88,4.5,14.03,2.95,8.78,3.34,2.77,16.6,7.11,1.8,0.0,60.85
2023-09-24T08:00:00Z,6.1,4.03,12.4,2.89,8.05,2.86,3.26,15.72,6.8,1.71,0.0,56.74
2023-09-24T09:00:00Z,6.23,3.5,10.77,2.51,7.12,2.5,3.02,14.07,5.97,1.38,0.0,57.94
2023-09-24T10:00:00Z,7.55,2.73,12.54,1.88,6.01,1.79,2.77,13.5,4.95,0.83,0.0,55.72
2023-09-24T11:00:00Z,6.21,2.19,9.86,1.65,5.01,1.22,2.96,13.04,4.37,0.57,0.0,53.7
2023-09-24T12:00:00Z,5.9,1.99,6.88,1.83,4.74,0.83,3.23,14.01,4.25,0.58,0.0,51.91
2023-09-24T13:00:00Z,4.86,1.92,9.11,1.88,4.22,0.77,4.07,14.73,4.29,0.65,0.0,55.93
2023-09-24T14:00:00Z,0.81,2.92,0.48,2.45,4.68,1.12,2.5,15.81,4.2,0.85,0.0,55.37
2023-09-24T15:00:00Z,1.49,3.89,1.66,3.17,6.04,2.08,2.58,21.8,5.03,1.35,0.0,65.65
2023-09-24T16:00:00Z,4.87,3.91,2.77,3.51,6.38,2.3,2.58,23.84,5.34,1.63,0.0,69.83
2023-09-24T17:00:00Z,4.62,3.73,7.04,3.16,6.2,2.1,3.98,24.16,5.19,1.35,0.0,73.42
2023-09-24T18:00:00Z,5.03,3.76,8.95,2.9,6.23,2.26,2.93,25.09,4.74,1.19,0.0,71.64
2023-09-24T19:00:00Z,6.22,3.64,9.76,3.05,6.37,2.25,2.03,25.62,5.5,1.28,0.0,74.99
2023-09-24T20:00:00Z,7.55,3.86,12.58,3.03,6.87,2.52,2.48,24.29,5.71,1.54,0.0,72.46
2023-09-24T21:00:00Z,6.68,3.89,10.63,2.95,7.02,2.57,3.4,22.36,5.71,1.49,0.0,67.68
2023-09-24T22:00:00Z,5.43,3.51,8.61,2.8,6.46,2.28,3.32,22.97,5.54,1.25,0.0,71.26
2023-09-24T23:00:00Z,7.34,3.63,10.27,2.66,6.85,2.35,2.69,21.56,5.39,1.23,0.0,74.43
2023-09-25T00:00:00Z,8.43,2.64,13.66,2.27,5.91,1.65,2.8,22.24,5.4,1.06,0.0,74.94
2023-09-25T01:00:00Z,6.42,1.64,11.08,1.56,4.65,0.68,2.69,20.38,4.62,0.42,0.0,72.64
2023-09-25T02:00:00Z,5.66,1.15,9.35,0.87,4.15,0.34,3.35,19.32,3.71,0.14,0.0,67.36
2023-09-25T03:00:00Z,5.23,1.43,8.4,1.03,4.67,0.62,2.52,17.68,3.95,0.17,0.0,60.71
2023-09-25T04:00:00Z,4.36,2.12,5.55,1.22,5.57,0.89,3.23,15.95,4.37,0.19,0.0,53.16
2023-09-25T05:00:00Z,5.3,3.21,6.36,1.52,7.22,1.9,3.31,16.31,5.02,0.35,0.0,49.05
2023-09-25T06:00:00Z,7.41,4.04,15.69,2.03,8.65,2.43,2.91,15.8,5.9,0.84,0.11,29.03
2023-09-25T07:00:00Z,11.73,4.35,24.07,2.96,8.99,2.81,4.66,10.24,7.66,1.72,0.01,19.95
2023-09-25T08:00:00Z,11.21,4.8,15.7,3.01,9.29,3.02,4.19,8.97,7.14,1.48,0.01,35.84
2023-09-25T09:00:00Z,7.95,4.81,4.46,3.14,9.34,2.94,4.29,10.89,6.55,1.21,0.01,43.67
2023-09-25T10:00:00Z,3.21,4.68,0.68,4.04,8.68,2.46,4.37,15.14,6.52,1.38,0.0,32.18
2023-09-25T11:00:00Z,3.38,5.15,4.65,4.21,8.95,2.75,3.49,17.99,6.84,1.6,0.0,48.79
2023-09-25T12:00:00Z,2.77,5.22,8.44,4.34,8.63,2.6,3.23,19.42,7.08,1.62,0.0,59.34
2023-09-25T13:00:00Z,1.66,5.19,3.19,4.16,8.18,2.34,3.88,21.59,6.45,1.39,0.0,66.95
2023-09-25T14:00:00Z,4.93,5.31,4.47,5.03,7.7,2.45,3.51,21.85,8.27,1.78,0.0,67.64
2023-09-25T15:00:00Z,3.85,5.38,4.35,5.05,7.51,2.38,3.11,21.38,7.89,1.8,0.0,67.36
2023-09-25T16:00:00Z,12.49,5.67,7.74,4.8,8.81,2.5,3.83,22.1,7.56,1.8,0.0,72.47
2023-09-25T17:00:00Z,14.17,6.07,12.41,4.05,9.59,3.05,3.87,18.16,6.43,1.27,0.0,68.19
2023-09-25T18:00:00Z,13.67,6.07,10.48,4.07,9.94,3.03,3.05,15.51,6.5,1.37,0.0,70.45
2023-09-25T19:00:00Z,12.58,5.71,16.51,3.99,9.55,3.12,3.43,16.76,7.16,1.55,0.0,61.8
2023-09-25T20:00:00Z,13.06,5.85,17.82,4.15,9.83,3.47,4.03,13.47,7.6,2.04,0.0,52.44
2023-09-25T21:00:00Z,13.61,7.48,18.84,4.84,12.74,4.9,3.28,9.63,8.82,2.72,0.0,41.75
2023-09-25T22:00:00Z,10.09,6.06,21.26,5.35,10.56,3.92,2.8,13.28,10.03,3.18,0.0,33.06
2023-09-25T23:00:00Z,8.98,5.78,21.27,4.53,10.33,3.77,2.29,16.23,8.78,2.9,0.0,31.57
2023-09-26T00:00:00Z,9.37,5.87,20.6,4.29,10.76,3.93,2.42,15.59,8.59,2.78,0.0,37.45
2023-09-26T01:00:00Z,7.95,5.72,17.53,3.65,11.04,3.83,2.53,14.78,8.1,2.27,0.0,40.03
2023-09-26T02:00:00Z,6.64,5.4,12.45,3.1,10.49,3.6,3.07,13.49,7.5,1.76,0.0,43.25
2023-09-26T03:00:00Z,5.94,5.37,10.0,2.86,10.52,3.6,3.24,13.39,7.1,1.46,0.0,40.5
2023-09-26T04:00:00Z,6.12,6.32,10.04,3.26,11.63,4.59,3.98,11.2,7.73,2.07,0.0,40.56
2023-09-26T05:00:00Z,6.73,9.14,10.32,5.05,14.93,6.8,4.04,11.29,9.75,3.55,0.0,42.21
2023-09-26T06:00:00Z,10.63,10.06,12.8,4.63,16.53,7.63,4.04,4.54,9.16,3.2,0.0,25.14
2023-09-26T07:00:00Z,13.33,9.49,20.93,4.7,15.69,7.25,3.95,0.12,9.59,3.49,0.0,9.81
2023-09-26T08:00:00Z,16.99,9.73,28.88,5.17,15.7,7.8,4.58,0.0,10.05,4.01,0.26,2.86
2023-09-26T09:00:00Z,18.98,9.92,27.07,6.0,15.5,8.18,4.44,0.0,11.08,4.81,0.07,2.19
2023-09-26T10:00:00Z,17.6,6.84,22.2,3.23,11.4,5.85,4.77,2.95,7.65,2.21,0.02,34.33
2023-09-26T11:00:00Z,7.69,2.42,7.69,1.64,5.53,1.4,3.16,11.03,4.72,0.37,0.0,57.25
2023-09-26T12:00:00Z,2.13,2.84,2.17,2.17,5.28,1.35,3.78,14.53,4.43,0.62,0.0,55.04
2023-09-26T13:00:00Z,1.02,3.71,0.66,3.09,5.11,1.5,3.63,16.93,5.14,0.97,0.0,57.17
2023-09-26T14:00:00Z,2.37,3.95,1.57,3.32,5.24,1.49,4.05,22.56,4.75,1.03,0.0,60.72
2023-09-26T15:00:00Z,8.89,3.98,9.49,3.07,5.52,1.71,2.95,18.91,4.5,0.8,0.0,69.84
2023-09-26T16:00:00Z,12.31,4.26,10.07,3.54,6.3,2.22,3.17,20.15,5.62,1.32,0.0,71.42
2023-09-26T17:00:00Z,13.86,4.22,7.72,3.37,6.64,2.37,3.24,17.34,5.38,1.27,0.0,67.83
2023-09-26T18:00:00Z,13.75,3.65,12.8,2.99,6.01,1.89,3.55,11.07,5.04,1.08,0.0,66.34
2023-09-26T19:00:00Z,10.69,3.49,12.52,3.01,5.78,1.54,3.35,10.71,5.68,1.16,0.0,55.16
2023-09-26T20:00:00Z,5.15,3.55,5.41,2.83,5.63,1.39,3.89,17.23,5.09,0.8,0.0,52.94
2023-09-26T21:00:00Z,9.1,4.24,10.82,3.08,6.99,2.14,3.08,15.38,5.51,1.13,0.0,51.98
2023-09-26T22:00:00Z,11.43,4.15,19.34,3.59,7.31,2.44,2.56,12.57,6.85,1.9,0.0,39.75
2023-09-26T23:00:00Z,10.5,4.86,16.09,3.07,8.41,3.12,3.67,11.89,6.57,1.71,0.0,45.88
2023-09-27T00:00:00Z,9.23,4.54,16.44,3.39,8.25,2.97,2.73,13.8,7.13,2.15,0.0,36.58
2023-09-27T01:00:00Z,6.85,4.26,15.72,3.65,8.02,2.59,2.87,15.36,7.47,2.42,0.0,34.67
2023-09-27T02:00:00Z,7.79,4.46,14.21,3.76,8.44,3.02,2.48,7.37,7.63,2.65,0.0,21.35
2023-09-27T03:00:00Z,8.56,5.01,15.28,4.23,9.21,3.72,2.94,3.64,8.23,3.32,0.0,20.89
2023-09-27T04:00:00Z,7.57,4.44,11.85,3.48,8.72,3.17,3.01,5.51,7.32,2.56,0.0,22.05
2023-09-27T05:00:00Z,9.17,4.41,12.48,2.95,8.79,3.18,3.67,2.19,6.81,2.19,0.0,21.18
2023-09-27T06:00:00Z,11.3,4.14,20.25,3.36,8.74,2.88,3.39,1.37,7.61,2.19,0.15,7.41
2023-09-27T07:00:00Z,14.2,4.73,17.92,2.89,9.42,3.52,5.14,0.06,6.73,1.72,0.09,11.76
2023-09-27T08:00:00Z,14.35,5.72,21.34,4.82,10.57,4.27,4.92,0.67,9.47,3.39,0.02,17.14
2023-09-27T09:00:00Z,11.29,9.18,13.36,5.91,14.7,7.11,3.5,0.3,10.21,4.36,0.02,17.18
2023-09-27T10:00:00Z,9.34,8.25,9.6,5.66,13.01,6.67,3.8,3.02,9.63,3.93,0.0,25.09
2023-09-27T11:00:00Z,9.55,8.18,8.57,5.0,13.34,6.33,3.89,8.17,8.57,3.33,0.0,37.15
2023-09-27T12:00:00Z,7.19,7.97,11.58,5.0,12.87,6.57,2.89,15.0,8.18,3.38,0.0,45.2
2023-09-27T13:00:00Z,7.34,7.93,9.9,4.86,12.35,6.41,3.5,15.75,7.8,3.19,0.0,44.38
2023-09-27T14:00:00Z,9.43,7.68,12.7,4.62,11.98,6.22,3.08,13.68,7.74,3.08,0.0,48.24
2023-09-27T15:00:00Z,10.16,6.57,14.33,4.41,10.15,5.44,3.81,17.32,7.27,3.0,0.0,52.6
2023-09-27T16:00:00Z,12.78,7.09,19.07,4.79,10.78,6.31,3.52,13.2,8.24,3.9,0.0,52.34
2023-09-27T17:00:00Z,4.61,5.98,8.52,4.58,9.07,4.78,2.53,14.39,7.66,3.31,0.0,43.73
2023-09-27T18:00:00Z,3.61,5.11,4.85,4.2,7.61,3.66,3.28,20.55,7.1,2.53,0.0,53.34
2023-09-27T19:00:00Z,11.07,6.38,15.76,4.88,10.02,5.26,3.42,21.32,8.15,3.61,0.0,66.67
2023-09-27T20:00:00Z,7.09,4.42,7.84,3.18,7.93,3.28,2.76,18.3,6.08,1.67,0.0,70.17
2023-09-27T21:00:00Z,3.73,3.49,6.85,2.9,7.14,1.64,3.3,22.14,5.95,1.01,0.0,72.97
2023-09-27T22:00:00Z,3.74,3.22,7.73,2.82,6.79,1.33,2.97,22.47,6.26,0.87,0.0,74.14
2023-09-27T23:00:00Z,4.56,2.35,6.35,1.99,5.45,0.67,2.88,24.35,4.67,0.23,0.0,74.86
2023-09-28T00:00:00Z,4.71,2.09,8.45,1.58,5.23,0.53,2.88,24.68,4.36,0.2,0.0,78.49
2023-09-28T01:00:00Z,4.25,2.28,7.69,1.78,5.67,0.61,3.15,24.03,4.55,0.25,0.0,74.54
2023-09-28T02:00:00Z,3.11,2.38,5.65,2.01,5.44,0.59,2.96,23.64,4.77,0.29,0.0,72.23
2023-09-28T03:00:00Z,2.58,2.3,4.35,1.98,5.14,0.47,3.57,22.07,4.73,0.22,0.01,70.1
2023-09-28T04:00:00Z,1.88,2.94,2.0,2.27,6.04,0.8,3.32,22.08,4.84,0.35,0.0,70.79
2023-09-28T05:00:00Z,4.13,3.37,4.52,2.26,6.72,1.19,3.0,21.09,4.74,0.42,0.0,69.29
2023-09-28T06:00:00Z,6.45,3.33,10.85,2.33,6.58,1.18,4.13,17.83,4.94,0.42,0.0,56.91
2023-09-28T07:00:00Z,11.47,3.49,15.22,2.56,6.83,1.45,5.67,11.66,5.7,0.49,0.0,51.47
2023-09-28T08:00:00Z,11.62,3.93,16.68,2.79,7.59,1.91,5.1,9.16,5.99,0.74,0.01,45.87
2023-09-28T09:00:00Z,11.73,3.74,15.19,2.84,7.01,1.7,5.06,9.4,6.21,0.76,0.0,42.89
2023-09-28T10:00:00Z,9.9,4.32,15.5,3.74,8.27,2.1,4.0,11.05,7.5,1.41,0.08,36.32
2023-09-28T11:00:00Z,8.52,4.92,14.2,3.88,8.91,2.48,4.24,11.91,7.19,1.56,0.06,38.03
2023-09-28T12:00:00Z,5.56,5.71,4.1,4.24,9.87,2.87,3.8,15.38,7.44,1.66,0.0,56.15
2023-09-28T13:00:00Z,6.35,6.13,6.6,4.25,10.02,2.97,4.26,17.32,7.11,1.44,0.0,60.23
2023-09-28T14:00:00Z,6.03,6.54,6.74,5.04,10.85,3.62,3.68,18.69,8.66,2.0,0.0,61.9
2023-09-28T15:00:00Z,7.64,7.39,9.68,5.01,12.45,4.06,3.73,18.84,8.79,1.99,0.0,67.96
2023-09-28T16:00:00Z,9.4,7.52,13.08,4.82,12.57,4.26,3.58,17.73,8.46,1.97,0.0,63.94
2023-09-28T17:00:00Z,13.56,7.15,17.12,4.95,12.28,4.3,4.23,13.12,8.88,2.43,0.0,57.49
2023-09-28T18:00:00Z,10.45,6.56,17.31,4.64,11.56,3.95,3.02,15.84,8.51,2.24,0.0,51.51
2023-09-28T19:00:00Z,11.65,6.44,17.49,3.99,11.5,4.21,4.15,13.55,7.6,1.92,0.0,50.15
2023-09-28T20:00:00Z,8.68,5.99,15.98,4.08,11.06,3.79,3.39,15.47,7.76,2.09,0.0,51.49
2023-09-28T21:00:00Z,6.13,4.73,12.74,3.06,8.99,2.77,3.3,19.89,6.58,1.27,0.0,58.7
2023-09-28T22:00:00Z,11.02,3.05,14.66,2.69,6.43,1.88,3.0,17.9,6.08,1.14,0.0,64.56
2023-09-28T23:00:00Z,9.91,2.64,16.17,3.06,6.29,1.96,2.6,12.82,6.78,1.78,0.0,49.75
2023-09-29T00:00:00Z,6.92,1.95,13.64,1.94,5.48,1.19,3.35,14.57,5.52,0.94,0.0,58.84
2023-09-29T01:00:00Z,7.11,2.53,11.39,1.56,6.2,1.85,3.27,10.26,4.96,0.56,0.0,57.33
2023-09-29T02:00:00Z,5.63,2.33,9.48,1.8,5.95,1.61,3.59,2.84,5.24,0.85,0.0,42.25
2023-09-29T03:00:00Z,4.95,2.7,7.81,2.04,6.31,2.02,3.75,0.65,5.64,0.79,0.0,37.13
2023-09-29T04:00:00Z,7.82,3.11,10.36,0.98,6.92,2.38,3.5,10.09,4.28,0.28,0.01,42.33
2023-09-29T05:00:00Z,7.29,3.8,9.46,2.17,7.77,2.92,3.45,6.9,6.1,1.11,0.0,51.17
2023-09-29T06:00:00Z,8.14,4.59,10.3,2.75,8.74,3.56,4.23,4.65,6.62,1.58,0.01,42.01
2023-09-29T07:00:00Z,14.1,6.55,13.86,4.04,11.21,5.26,5.37,0.75,8.56,2.64,0.02,37.1
2023-09-29T08:00:00Z,16.37,6.1,9.45,3.75,10.77,4.44,6.38,0.56,7.92,1.95,0.0,44.7
2023-09-29T09:00:00Z,7.52,4.67,3.53,3.28,8.88,2.78,4.69,4.99,6.46,1.21,0.04,44.62
2023-09-29T10:00:00Z,6.53,4.49,0.2,3.95,7.83,2.32,4.29,6.85,6.64,1.19,0.0,41.91
2023-09-29T11:00:00Z,4.74,4.52,1.93,4.28,7.59,2.18,4.67,8.0,7.0,1.37,0.0,50.95
2023-09-29T12:00:00Z,5.57,4.0,4.64,3.64,6.35,1.52,4.27,9.09,5.61,1.0,0.0,59.87
2023-09-29T13:00:00Z,6.82,3.36,9.14,4.06,4.79,0.94,4.24,8.39,6.01,1.37,0.0,48.15
2023-09-29T14:00:00Z,2.81,3.17,2.81,2.87,3.73,0.47,4.19,11.1,3.72,0.35,0.0,58.4
2023-09-29T15:00:00Z,3.89,3.31,3.84,2.84,3.75,0.4,3.63,13.88,3.44,0.32,0.0,61.3
2023-09-29T16:00:00Z,11.97,3.15,3.86,3.38,3.75,0.47,3.9,15.95,4.35,0.87,0.0,61.68
2023-09-29T17:00:00Z,14.75,3.07,5.07,3.1,3.84,0.43,3.62,10.09,3.88,0.53,0.0,63.92
2023-09-29T18:00:00Z,16.27,3.26,10.1,2.48,4.36,0.85,3.68,8.29,3.12,0.13,0.01,61.18
2023-09-29T19:00:00Z,19.11,3.96,13.83,2.13,6.13,1.86,4.41,5.72,3.23,0.1,0.0,64.72
2023-09-29T20:00:00Z,14.72,3.29,14.67,1.98,5.64,1.4,3.02,8.33,3.26,0.1,0.0,58.79
2023-09-29T21:00:00Z,12.46,3.18,15.4,2.13,5.68,1.32,2.85,8.32,3.94,0.27,0.0,50.75
2023-09-29T22:00:00Z,10.31,2.72,11.99,1.92,5.18,0.83,3.74,10.67,3.74,0.12,0.0,57.79
2023-09-29T23:00:00Z,8.71,2.79,11.32,1.95,5.74,1.11,3.11,13.19,4.18,0.2,0.0,60.65
2023-09-30T00:00:00Z,8.05,3.21,12.6,2.15,6.47,1.58,3.33,13.47,4.74,0.37,0.0,46.62
2023-09-30T01:00:00Z,7.87,4.78,15.06,2.6,8.61,3.1,3.66,11.51,5.82,1.13,0.0,40.05
2023-09-30T02:00:00Z,7.45,3.87,13.75,2.76,7.74,2.3,3.46,11.63,6.18,1.45,0.0,35.48
2023-09-30T03:00:00Z,7.7,3.57,14.05,3.11,7.34,2.14,3.83,9.17,7.07,1.97,0.0,31.62
2023-09-30T04:00:00Z,9.07,3.14,13.53,3.16,6.8,1.98,2.81,1.9,6.88,1.99,0.01,26.99
2023-09-30T05:00:00Z,9.14,3.34,13.09,2.91,7.22,2.28,3.11,0.18,6.56,1.84,0.0,28.04
2023-09-30T06:00:00Z,10.08,3.99,12.86,3.51,8.09,3.02,4.69,0.0,7.26,2.48,0.0,18.12
2023-09-30T07:00:00Z,9.67,4.57,17.22,4.37,8.97,3.71,3.65,0.0,8.39,3.4,0.08,8.28
2023-09-30T08:00:00Z,12.48,4.55,19.52,4.82,8.88,3.55,5.03,0.19,9.04,3.88,0.1,13.88
2023-09-30T09:00:00Z,11.54,3.81,10.11,3.37,7.71,2.45,5.48,0.78,6.78,1.98,0.02,19.64
2023-09-30T10:00:00Z,7.44,4.36,9.28,3.67,7.7,2.57,5.19,6.21,6.44,1.75,0.04,18.04
2023-09-30T11:00:00Z,6.77,4.51,4.06,3.1,7.49,2.52,3.56,8.89,5.22,0.88,0.0,41.25
2023-09-30T12:00:00Z,4.82,3.68,5.33,2.51,5.99,1.52,4.2,13.06,3.93,0.42,0.0,48.78
2023-09-30T13:00:00Z,5.98,3.05,5.11,2.29,4.99,0.79,3.64,15.05,3.3,0.27,0.0,57.28
2023-09-30T14:00:00Z,12.63,2.99,13.81,2.14,5.4,1.17,3.41,9.4,3.53,0.31,0.0,57.96
2023-09-30T15:00:00Z,11.68,3.78,12.22,2.39,6.38,2.15,3.61,6.85,4.15,0.52,0.0,48.11
2023-09-30T16:00:00Z,12.43,3.15,11.22,2.29,5.83,1.56,3.45,6.28,4.06,0.6,0.0,47.01
2023-09-30T17:00:00Z,18.38,4.29,18.38,3.41,7.78,3.01,3.06,2.35,6.34,1.92,0.0,42.23
2023-09-30T18:00:00Z,18.07,7.13,23.17,3.72,11.9,6.08,3.06,2.14,7.4,2.7,0.0,33.7
2023-09-30T19:00:00Z,14.73,6.34,18.44,3.57,10.42,5.59,2.83,2.96,7.4,2.65,0.0,38.95
2023-09-30T20:00:00Z,12.97,6.83,17.64,4.36,11.29,5.86,3.13,3.32,8.59,3.44,0.0,37.75
2023-09-30T21:00:00Z,8.11,6.9,15.72,5.23,11.63,5.7,3.47,10.81,10.16,4.45,0.0,40.6
2023-09-30T22:00:00Z,5.3,6.64,12.63,4.79,11.83,4.99,2.99,16.08,9.67,3.48,0.0,47.23
2023-09-30T23:00:00Z,5.17,7.8,10.51,4.84,13.08,6.32,3.12,17.27,9.76,3.44,0.0,62.02
2023-10-01T00:00:00Z,6.52,10.31,10.12,4.87,15.73,8.97,2.87,16.34,9.97,3.59,0.0,63.17
2023-10-01T01:00:00Z,5.84,9.34,9.09,5.54,14.62,7.87,2.88,15.13,10.55,3.73,0.0,55.36
2023-10-01T02:00:00Z,5.54,6.1,8.9,4.38,10.43,4.96,2.87,13.53,8.71,2.92,0.0,56.76
2023-10-01T03:00:00Z,5.09,3.44,8.69,3.49,7.12,2.43,2.84,13.07,7.75,2.21,0.0,55.36
2023-10-01T04:00:00Z,4.93,1.5,8.5,2.53,4.59,0.67,2.8,13.28,6.21,1.45,0.0,51.12
2023-10-01T05:00:00Z,4.64,1.38,8.41,1.47,4.31,0.57,2.92,12.92,4.51,0.53,0.0,51.15
